grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 10:30:11.608000-03:00,,2026-07-27 12:56:45.119000-03:00,146.55851666666666,used,6658
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 08:26:35.254000-03:00,,2026-07-27 13:13:59.778000-03:00,287.4087333333334,used,6746
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:29:13.471000-03:00,,2026-07-27 13:25:09.838000-03:00,235.93945,used,6798
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:08:49.064000-03:00,,2026-07-27 13:26:19.575000-03:00,257.50851666666665,used,6808
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 10:34:53.493000-03:00,,2026-07-27 13:49:20.013000-03:00,194.442,used,6920
Becas personal,Becas Docentes,False,2026-07-27,2026-07-27 09:05:08.943000-03:00,,2026-07-27 13:55:29.863000-03:00,290.34866666666665,used,6943
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 10:43:16.218000-03:00,,2026-07-28 12:08:48.004000-03:00,85.52976666666667,used,7172
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:12:57.266000-03:00,,2026-07-28 12:09:25.117000-03:00,236.46418333333335,used,7178
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:22:39.132000-03:00,,2026-07-28 12:10:40.142000-03:00,228.01683333333332,used,7185
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:22:10.774000-03:00,,2026-07-28 12:34:07.873000-03:00,251.95165,used,7327
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:02:05.474000-03:00,,2026-07-28 12:35:14.079000-03:00,273.14341666666667,used,7329
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 09:50:33.014000-03:00,,2026-07-28 12:35:16.741000-03:00,164.72878333333335,used,7330
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:07:43.129000-03:00,,2026-07-28 12:35:19.407000-03:00,267.6046333333333,used,7331
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 09:24:52.620000-03:00,,2026-07-28 12:40:31.594000-03:00,195.64956666666666,used,7373
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 10:11:59.324000-03:00,,2026-07-28 12:40:35.322000-03:00,148.59996666666666,used,7374
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:48:08.697000-03:00,,2026-07-28 12:40:42.046000-03:00,232.55581666666666,used,7375
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 10:11:53.444000-03:00,,2026-07-28 12:40:45.333000-03:00,148.86481666666666,used,7376
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 10:32:02.667000-03:00,,2026-07-28 13:25:15.354000-03:00,173.21144999999999,used,7634
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 13:18:21.036000-03:00,,2026-07-28 13:25:31.817000-03:00,7.179683333333333,used,7637
Becas personal,Becas Docentes,False,2026-07-28,2026-07-28 08:01:27.676000-03:00,,2026-07-28 13:28:05.127000-03:00,326.62418333333335,used,7650
Becas personal,Becas Docentes,False,2026-07-29,2026-07-29 10:51:52.040000-03:00,,2026-07-29 12:08:41.984000-03:00,76.8324,used,7980
