grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:27:29.923000-03:00,,2026-07-01 12:23:23.443000-03:00,235.892,used,245
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:00:44.847000-03:00,,2026-07-01 12:23:26.310000-03:00,262.69105,used,246
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:09:42.661000-03:00,,2026-07-01 12:24:01.049000-03:00,134.30646666666667,used,252
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:51:23.988000-03:00,,2026-07-01 12:24:04.022000-03:00,212.66723333333331,used,253
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:08:57.938000-03:00,,2026-07-01 12:25:02.302000-03:00,136.07273333333333,used,261
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:08:24.561000-03:00,,2026-07-01 12:25:05.665000-03:00,136.68506666666664,used,262
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:44:38.830000-03:00,,2026-07-01 12:25:08.313000-03:00,160.49138333333335,used,263
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:45.931000-03:00,,2026-07-01 12:26:32.240000-03:00,264.77181666666667,used,277
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:16:19.320000-03:00,,2026-07-01 12:27:01.638000-03:00,130.7053,used,281
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:28:13.931000-03:00,,2026-07-01 12:27:05.082000-03:00,238.85251666666667,used,282
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:33:43.732000-03:00,,2026-07-01 12:27:12.137000-03:00,113.47341666666667,used,283
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:40:28.339000-03:00,,2026-07-01 12:27:44.327000-03:00,167.26646666666664,used,286
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:18:05.313000-03:00,,2026-07-01 12:28:20.756000-03:00,250.2573833333333,used,291
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:51:25.154000-03:00,,2026-07-01 12:28:26.350000-03:00,217.01993333333334,used,293
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:21:53.385000-03:00,,2026-07-01 12:28:44.890000-03:00,246.85841666666664,used,295
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:13:26.651000-03:00,,2026-07-01 12:29:01.227000-03:00,195.57626666666664,used,297
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:44:35.677000-03:00,,2026-07-01 12:30:03.484000-03:00,165.46345000000002,used,305
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:45:26.408000-03:00,,2026-07-01 12:30:14.809000-03:00,224.80668333333332,used,308
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:35:24.138000-03:00,2026-07-01 08:35:17.727000-03:00,2026-07-01 12:30:17.768000-03:00,234.89383333333333,used,309
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:08:38.084000-03:00,,2026-07-01 12:30:45.664000-03:00,262.1263333333333,used,313
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:07:44.307000-03:00,,2026-07-01 12:31:14.923000-03:00,263.51026666666667,used,321
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:05:06.108000-03:00,,2026-07-01 12:31:54.962000-03:00,266.81423333333333,used,328
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:57:44.193000-03:00,,2026-07-01 12:32:09.939000-03:00,154.42909999999998,used,329
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:12:33.178000-03:00,,2026-07-01 12:32:15.210000-03:00,259.70053333333334,used,330
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:22:43.688000-03:00,,2026-07-01 12:33:13.466000-03:00,190.4963,used,340
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:34:55.302000-03:00,,2026-07-01 12:33:16.738000-03:00,118.35726666666666,used,341
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:35:32.040000-03:00,,2026-07-01 12:33:18.939000-03:00,117.78165,used,342
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:37:47.345000-03:00,,2026-07-01 12:33:37.834000-03:00,235.84148333333331,used,348
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:21:49.936000-03:00,,2026-07-01 12:33:40.525000-03:00,251.84315,used,349
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:06:36.321000-03:00,,2026-07-01 12:33:42.895000-03:00,267.1095666666667,used,350
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:21:04.422000-03:00,,2026-07-01 12:33:47.851000-03:00,132.72381666666666,used,352
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:01:12.829000-03:00,,2026-07-01 12:34:26.594000-03:00,213.22941666666665,used,356
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:10:57.592000-03:00,,2026-07-01 12:34:29.622000-03:00,143.53383333333335,used,357
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:48:53.325000-03:00,,2026-07-01 12:34:32.584000-03:00,225.65431666666666,used,358
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:54:52.081000-03:00,,2026-07-01 12:35:18.060000-03:00,220.4329833333333,used,361
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:01:43.012000-03:00,,2026-07-01 12:35:25.604000-03:00,213.70986666666667,used,362
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:50.180000-03:00,,2026-07-01 12:36:16.410000-03:00,274.43716666666666,used,363
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:07:33.519000-03:00,,2026-07-01 12:36:24.351000-03:00,148.84720000000002,used,364
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 10:02:54.025000-03:00,,2026-07-01 12:36:42.259000-03:00,153.8039,used,365
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:16:02.693000-03:00,,2026-07-01 12:36:48.013000-03:00,260.75533333333334,used,366
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:02:54.510000-03:00,,2026-07-01 12:36:59.389000-03:00,274.0813166666667,used,368
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:36:31.408000-03:00,,2026-07-01 12:37:04.901000-03:00,240.55821666666668,used,369
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:27:06.075000-03:00,,2026-07-01 12:37:17.358000-03:00,190.18805,used,370
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:01:20.989000-03:00,,2026-07-01 12:37:23.866000-03:00,276.04795,used,371
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:55:17.104000-03:00,,2026-07-01 12:37:30.027000-03:00,162.21538333333334,used,373
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:55:49.553000-03:00,,2026-07-01 12:37:33.276000-03:00,161.72871666666666,used,374
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 08:35:12.241000-03:00,,2026-07-01 12:37:37.624000-03:00,242.42305,used,375
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:29:47.215000-03:00,2026-07-01 09:29:40.560000-03:00,2026-07-01 12:38:35.604000-03:00,188.80648333333332,used,378
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:53:17.755000-03:00,,2026-07-01 12:39:14.758000-03:00,165.95005,used,387
Becas Nutrirse,Becas Nutrirse Vianda,False,2026-07-01,2026-07-01 09:53:45.512000-03:00,,2026-07-01 12:39:16.779000-03:00,165.52111666666667,used,388
