grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Personal,Docente,False,2026-08-05,2026-08-05 08:57:11.855000-03:00,,2026-08-05 12:58:42.831000-03:00,241.51626666666667,used,13050
Personal,Docente,False,2026-08-05,2026-08-05 09:48:46.267000-03:00,,2026-08-05 13:09:02.650000-03:00,200.27304999999998,used,13123
Personal,Docente,False,2026-08-05,2026-08-05 09:40:49.284000-03:00,,2026-08-05 13:09:56.725000-03:00,209.12401666666668,used,13131
Personal,Docente,False,2026-08-05,2026-08-05 10:20:11.366000-03:00,,2026-08-05 13:29:17.864000-03:00,189.10829999999999,used,13297
Personal,Docente,False,2026-08-05,2026-08-05 08:11:00.609000-03:00,,2026-08-05 14:01:01.714000-03:00,350.01841666666667,used,13474
Personal,Docente,False,2026-08-06,2026-08-06 10:36:25.431000-03:00,,2026-08-06 12:24:44.052000-03:00,108.31035,used,13926
Personal,Docente,False,2026-08-06,2026-08-06 08:26:23.078000-03:00,,2026-08-06 12:34:21.902000-03:00,247.9804,used,14006
Personal,Docente,False,2026-08-06,2026-08-06 08:44:14.082000-03:00,,2026-08-06 12:39:08.422000-03:00,234.90566666666666,used,14041
Personal,Docente,False,2026-08-06,2026-08-06 09:12:51.812000-03:00,,2026-08-06 12:48:05.987000-03:00,215.23624999999998,used,14113
Personal,Docente,False,2026-08-06,2026-08-06 08:35:02.826000-03:00,,2026-08-06 12:48:07.922000-03:00,253.08493333333334,used,14114
Personal,Docente,False,2026-08-06,2026-08-06 10:59:18.108000-03:00,,2026-08-06 12:55:04.502000-03:00,115.77323333333334,used,14182
Personal,Docente,False,2026-08-06,2026-08-06 08:37:06.422000-03:00,,2026-08-06 13:23:07.688000-03:00,286.0211,used,14398
Personal,Docente,False,2026-08-06,2026-08-06 10:26:26.265000-03:00,,2026-08-06 13:31:26.429000-03:00,185.00273333333334,used,14461
Personal,Docente,False,2026-08-06,2026-08-06 10:35:34.438000-03:00,,2026-08-06 14:10:24.029000-03:00,214.82651666666666,used,14710
Personal,Docente,False,2026-08-06,2026-08-06 08:46:49.585000-03:00,,2026-08-06 14:18:28.925000-03:00,331.65566666666666,used,14766
Personal,Docente,False,2026-08-07,2026-08-07 09:50:52.710000-03:00,,2026-08-07 12:14:41.779000-03:00,143.81781666666666,used,15003
Personal,Docente,False,2026-08-07,2026-08-07 10:27:53.775000-03:00,,2026-08-07 12:43:09.114000-03:00,135.25565,used,15192
Personal,Docente,False,2026-08-07,2026-08-07 10:10:44.138000-03:00,,2026-08-07 12:51:19.877000-03:00,160.59565,used,15239
Personal,Docente,False,2026-08-07,2026-08-07 08:19:58.819000-03:00,,2026-08-07 12:55:38.611000-03:00,275.6632,used,15265
Personal,Docente,False,2026-08-07,2026-08-07 09:12:56.794000-03:00,,2026-08-07 12:58:13.917000-03:00,225.28538333333333,used,15292
Personal,Docente,False,2026-08-07,2026-08-07 09:33:54.735000-03:00,,2026-08-07 13:05:01.302000-03:00,211.10944999999998,used,15357
Personal,Docente,False,2026-08-07,2026-08-07 09:25:20.457000-03:00,,2026-08-07 13:05:03.635000-03:00,219.71963333333332,used,15358
Personal,Docente,False,2026-08-07,2026-08-07 08:30:58.672000-03:00,,2026-08-07 13:30:13.495000-03:00,299.24705,used,15548
Personal,Docente,False,2026-08-07,2026-08-07 08:31:11.956000-03:00,,2026-08-07 14:20:27.330000-03:00,349.25623333333334,used,15904
Personal,Docente,False,2026-08-10,2026-08-10 09:35:25.208000-03:00,,2026-08-10 12:24:19.758000-03:00,168.90916666666666,used,16233
Personal,Docente,False,2026-08-10,2026-08-10 09:20:44.285000-03:00,,2026-08-10 12:32:06.289000-03:00,191.36673333333334,used,16319
Personal,Docente,False,2026-08-10,2026-08-10 09:47:40.636000-03:00,,2026-08-10 12:32:33.003000-03:00,164.87278333333333,used,16323
Personal,Docente,False,2026-08-10,2026-08-10 09:09:26.832000-03:00,,2026-08-10 12:49:11.009000-03:00,219.73628333333332,used,16531
Personal,Docente,False,2026-08-10,2026-08-10 08:08:28.244000-03:00,,2026-08-10 12:59:58.755000-03:00,291.50851666666665,used,16663
Personal,Docente,False,2026-08-10,2026-08-10 10:32:13.231000-03:00,,2026-08-10 13:03:53.487000-03:00,151.67093333333332,used,16697
Personal,Docente,False,2026-08-10,2026-08-10 08:21:06.707000-03:00,,2026-08-10 13:08:12.854000-03:00,287.10245000000003,used,16762
Personal,Docente,False,2026-08-10,2026-08-10 10:18:49.390000-03:00,,2026-08-10 13:19:18.241000-03:00,180.48085,used,16897
Personal,Docente,False,2026-08-10,2026-08-10 08:35:31.674000-03:00,,2026-08-10 13:25:55.719000-03:00,290.40074999999996,used,16981
Personal,Docente,False,2026-08-10,2026-08-10 09:34:35.571000-03:00,,2026-08-10 13:25:58.486000-03:00,231.38191666666668,used,16982
Personal,Docente,False,2026-08-10,2026-08-10 08:47:43.979000-03:00,,2026-08-10 13:42:57.622000-03:00,295.2273833333333,used,17173
Personal,Docente,False,2026-08-10,2026-08-10 08:48:20.015000-03:00,,2026-08-10 13:43:14.936000-03:00,294.91535,used,17174
Personal,Docente,False,2026-08-10,2026-08-10 10:26:32.632000-03:00,,2026-08-10 13:43:56.826000-03:00,197.40323333333333,used,17184
Personal,Docente,False,2026-08-10,2026-08-10 08:48:11.894000-03:00,,2026-08-10 14:10:30.209000-03:00,322.30525,used,17397
Personal,Docente,False,2026-08-10,2026-08-10 10:02:58.807000-03:00,,2026-08-10 14:16:12.932000-03:00,253.23541666666668,used,17457
Personal,Docente,False,2026-08-11,2026-08-11 09:08:23.759000-03:00,,2026-08-11 12:22:07.392000-03:00,193.72721666666666,used,17787
Personal,Docente,False,2026-08-11,2026-08-11 09:25:42.323000-03:00,,2026-08-11 12:46:48.848000-03:00,201.10875,used,18086
Personal,Docente,False,2026-08-11,2026-08-11 10:30:44.943000-03:00,,2026-08-11 13:03:46.573000-03:00,153.02716666666666,used,18248
Personal,Docente,False,2026-08-11,2026-08-11 10:52:50.515000-03:00,,2026-08-11 13:13:17.903000-03:00,140.45646666666667,used,18389
Personal,Docente,False,2026-08-11,2026-08-11 09:00:57.758000-03:00,,2026-08-11 13:24:17.646000-03:00,263.3314666666667,used,18545
Personal,Docente,False,2026-08-11,2026-08-11 09:17:43.693000-03:00,,2026-08-11 13:24:29.426000-03:00,246.76221666666666,used,18546
